iteration,current_cost,best_cost,temperature
117,1288.6,1150.58,341.777
118,1288.6,1150.58,341.777
119,1215.86,1150.58,341.777
120,1215.86,1150.58,341.777
121,1215.86,1150.58,341.777
122,1215.86,1150.58,341.777
123,1215.86,1150.58,341.777
124,1215.86,1150.58,341.777
125,1215.86,1150.58,341.777
126,1215.86,1150.58,341.777
127,1215.86,1150.58,341.777
128,1150,1150,341.777
129,1150,1150,341.777
130,1150,1150,341.777
131,1150,1150,341.777
132,1150,1150,341.777
133,1150,1150,341.777
134,1150,1150,341.777
135,1150,1150,341.777
136,1150,1150,341.777
137,1150,1150,341.777
138,1150,1150,341.777
139,1150,1150,341.777
140,1150,1150,341.777
141,1150,1150,341.777
142,1150,1150,341.777
143,2149.28,1150,341.777
144,2149.28,1150,341.777
145,2601.52,1150,341.777
146,2589.81,1150,341.777
147,2589.81,1150,341.777
148,2589.81,1150,341.777
149,2589.81,1150,341.777
150,2589.81,1150,341.777
151,1691.23,1150,341.777
152,1238.99,1150,341.777
153,1238.99,1150,341.777
154,1238.99,1150,341.777
155,1238.99,1150,341.777
156,1195.63,1150,341.777
157,1195.63,1150,341.777
158,1183.75,1150,341.777
159,1183.75,1150,341.777
160,1183.75,1150,341.777
161,1183.75,1150,338.359
162,1183.75,1150,338.359
163,1183.75,1150,338.359
164,1183.75,1150,338.359
165,1183.75,1150,338.359
166,1183.75,1150,338.359
167,1183.75,1150,338.359
168,1183.75,1150,338.359
169,1183.75,1150,338.359
170,1183.75,1150,338.359
171,1183.75,1150,338.359
172,1183.75,1150,338.359
173,1183.75,1150,338.359
174,1183.75,1150,338.359
175,1183.75,1150,338.359
176,1183.75,1150,338.359
177,1183.75,1150,338.359
178,1183.75,1150,338.359
179,1183.75,1150,338.359
180,1183.75,1150,338.359
181,1183.75,1150,338.359
182,1183.75,1150,338.359
183,1183.75,1150,338.359
184,1183.75,1150,338.359
185,1183.75,1150,338.359
186,1183.75,1150,338.359
187,1183.75,1150,338.359
188,1183.75,1150,338.359
189,1183.75,1150,338.359
190,1195.63,1150,338.359
191,1195.63,1150,338.359
192,1183.75,1150,338.359
193,1183.75,1150,338.359
194,1183.75,1150,338.359
195,1183.75,1150,338.359
196,1183.75,1150,338.359
197,1183.75,1150,338.359
198,1183.75,1150,338.359
199,1183.75,1150,338.359
200,1183.75,1150,338.359
201,1183.75,1150,338.359
202,1183.75,1150,338.359
203,1183.75,1150,338.359
204,1183.75,1150,338.359
205,1183.75,1150,338.359
206,1183.75,1150,338.359
207,1195.72,1150,338.359
208,1195.72,1150,338.359
209,1195.72,1150,338.359
210,1195.72,1150,338.359
211,1195.72,1150,338.359
212,1195.72,1150,338.359
213,1195.72,1150,338.359
214,1195.72,1150,338.359
215,1196.51,1150,338.359
216,1196.51,1150,338.359
217,1196.51,1150,338.359
218,1196.51,1150,338.359
219,1196.51,1150,338.359
220,1196.51,1150,338.359
221,1180.51,1150,338.359
222,1179.72,1150,338.359
223,1179.72,1150,338.359
224,1179.72,1150,338.359
225,1519.19,1150,338.359
226,1519.19,1150,338.359
227,1519.19,1150,338.359
228,1519.19,1150,338.359
229,1519.19,1150,338.359
230,1519.19,1150,338.359
231,1519.19,1150,338.359
232,1565.67,1150,338.359
233,1783.33,1150,338.359
234,1723.11,1150,338.359
235,1718.99,1150,338.359
236,1410.22,1150,338.359
237,1410.22,1150,338.359
238,1399.27,1150,338.359
239,1399.27,1150,338.359
240,1399.27,1150,338.359
241,1397.83,1150,334.975
242,1397.83,1150,334.975
243,1397.83,1150,334.975
244,1397.83,1150,334.975
245,1397.83,1150,334.975
246,1397.83,1150,334.975
247,1397.83,1150,334.975
248,1336.82,1150,334.975
249,1336.82,1150,334.975
250,1336.29,1150,334.975
251,1336.29,1150,334.975
252,1336.29,1150,334.975
253,1336.29,1150,334.975
254,1336.29,1150,334.975
255,1336.29,1150,334.975
256,1335.79,1150,334.975
257,1335.79,1150,334.975
258,1444.62,1150,334.975
259,1444.62,1150,334.975
260,1444.62,1150,334.975
261,1440.66,1150,334.975
262,1440.66,1150,334.975
263,1440.66,1150,334.975
264,1440.66,1150,334.975
265,1440.66,1150,334.975
266,1440.66,1150,334.975
267,1397.23,1150,334.975
268,1357.23,1150,334.975
269,1357.23,1150,334.975
270,1357.23,1150,334.975
271,1357.23,1150,334.975
272,1357.23,1150,334.975
273,1357.23,1150,334.975
274,1357.23,1150,334.975
275,1328.49,1150,334.975
276,1328.49,1150,334.975
277,1328.49,1150,334.975
278,1328.49,1150,334.975
279,1328.49,1150,334.975
280,1037.93,1037.93,334.975
281,1037.93,1037.93,334.975
282,1037.93,1037.93,334.975
283,1037.93,1037.93,334.975
284,1037.93,1037.93,334.975
285,1037.93,1037.93,334.975
286,1037.93,1037.93,334.975
287,1037.93,1037.93,334.975
288,1037.93,1037.93,334.975
289,1078.83,1037.93,334.975
290,1078.83,1037.93,334.975
291,1128.28,1037.93,334.975
292,1128.28,1037.93,334.975
293,1128.28,1037.93,334.975
294,1128.28,1037.93,334.975
295,1128.28,1037.93,334.975
296,1128.28,1037.93,334.975
297,1110.56,1037.93,334.975
298,1110.56,1037.93,334.975
299,1110.56,1037.93,334.975
300,1110.56,1037.93,334.975
301,1110.56,1037.93,334.975
302,1110.56,1037.93,334.975
303,1230.4,1037.93,334.975
304,1230.4,1037.93,334.975
305,1295.74,1037.93,334.975
306,1270.73,1037.93,334.975
307,1270.73,1037.93,334.975
308,1270.73,1037.93,334.975
309,1313.33,1037.93,334.975
310,1679.41,1037.93,334.975
311,1578.88,1037.93,334.975
312,1578.88,1037.93,334.975
313,1578.88,1037.93,334.975
314,1905.53,1037.93,334.975
315,1905.53,1037.93,334.975
316,1800.5,1037.93,334.975
317,1800.5,1037.93,334.975
318,1800.76,1037.93,334.975
319,1813.5,1037.93,334.975
320,1813.5,1037.93,334.975
321,1813.5,1037.93,331.626
322,1813.23,1037.93,331.626
323,1813.23,1037.93,331.626
324,1813.23,1037.93,331.626
325,1813.23,1037.93,331.626
326,1802.85,1037.93,331.626
327,1815.77,1037.93,331.626
328,1815.77,1037.93,331.626
329,1815.77,1037.93,331.626
330,1815.77,1037.93,331.626
331,1785.61,1037.93,331.626
332,2142.04,1037.93,331.626
333,2142.04,1037.93,331.626
334,2132.51,1037.93,331.626
335,1823.8,1037.93,331.626
336,1848.95,1037.93,331.626
337,1829.98,1037.93,331.626
338,1849.46,1037.93,331.626
339,1849.46,1037.93,331.626
340,1849.46,1037.93,331.626
341,1800.08,1037.93,331.626
342,1752.58,1037.93,331.626
343,1752.58,1037.93,331.626
344,1734.36,1037.93,331.626
345,1734.36,1037.93,331.626
346,1734.36,1037.93,331.626
347,1734.36,1037.93,331.626
348,1734.36,1037.93,331.626
349,1734.36,1037.93,331.626
350,1734.36,1037.93,331.626
351,1734.36,1037.93,331.626
352,1401.75,1037.93,331.626
353,1397.57,1037.93,331.626
354,1397.57,1037.93,331.626
355,1429.42,1037.93,331.626
356,1429.42,1037.93,331.626
357,1429.42,1037.93,331.626
358,1429.42,1037.93,331.626
359,1429.42,1037.93,331.626
360,1429.42,1037.93,331.626
361,1429.42,1037.93,331.626
362,1428.59,1037.93,331.626
363,1428.59,1037.93,331.626
364,1492.79,1037.93,331.626
365,1492.79,1037.93,331.626
366,1190.37,1037.93,331.626
367,1190.37,1037.93,331.626
368,1190.37,1037.93,331.626
369,1190.37,1037.93,331.626
370,1190.37,1037.93,331.626
371,1190.37,1037.93,331.626
372,1514.79,1037.93,331.626
373,1804.63,1037.93,331.626
374,1804.63,1037.93,331.626
375,1804.63,1037.93,331.626
376,1804.63,1037.93,331.626
377,1804.63,1037.93,331.626
378,1804.63,1037.93,331.626
379,1804.63,1037.93,331.626
380,1804.63,1037.93,331.626
381,1804.63,1037.93,331.626
382,1761.35,1037.93,331.626
383,1761.35,1037.93,331.626
384,1761.35,1037.93,331.626
385,1761.35,1037.93,331.626
386,1761.35,1037.93,331.626
387,1761.35,1037.93,331.626
388,1761.35,1037.93,331.626
389,1761.35,1037.93,331.626
390,1761.35,1037.93,331.626
391,1486.04,1037.93,331.626
392,1486.04,1037.93,331.626
393,1486.04,1037.93,331.626
394,1205.76,1037.93,331.626
395,1205.76,1037.93,331.626
396,1205.76,1037.93,331.626
397,1486.04,1037.93,331.626
398,1205.76,1037.93,331.626
399,1205.76,1037.93,331.626
400,1205.76,1037.93,331.626
401,1519.23,1037.93,328.309
402,1519.23,1037.93,328.309
403,1176.28,1037.93,328.309
404,1176.28,1037.93,328.309
405,1202.32,1037.93,328.309
406,1202.32,1037.93,328.309
407,1202.32,1037.93,328.309
408,1202.32,1037.93,328.309
409,1202.32,1037.93,328.309
410,1202.32,1037.93,328.309
411,1176.28,1037.93,328.309
412,1176.28,1037.93,328.309
413,1176.28,1037.93,328.309
414,1176.28,1037.93,328.309
415,1176.28,1037.93,328.309
416,1176.28,1037.93,328.309
417,1176.28,1037.93,328.309
418,1486.28,1037.93,328.309
419,1486.28,1037.93,328.309
420,1486.28,1037.93,328.309
421,1486.28,1037.93,328.309
422,1486.28,1037.93,328.309
423,1486.28,1037.93,328.309
424,1585.79,1037.93,328.309
425,1585.79,1037.93,328.309
426,1514.19,1037.93,328.309
427,1514.19,1037.93,328.309
428,1181.59,1037.93,328.309
429,1181.59,1037.93,328.309
430,1272.97,1037.93,328.309
431,1272.97,1037.93,328.309
432,1272.97,1037.93,328.309
433,1272.97,1037.93,328.309
434,1272.97,1037.93,328.309
435,1272.97,1037.93,328.309
436,1272.97,1037.93,328.309
437,1272.97,1037.93,328.309
438,1272.97,1037.93,328.309
439,1272.97,1037.93,328.309
440,1272.97,1037.93,328.309
441,1230.25,1037.93,328.309
442,1230.25,1037.93,328.309
443,1230.25,1037.93,328.309
444,1230.25,1037.93,328.309
445,1230.25,1037.93,328.309
446,1230.25,1037.93,328.309
447,1357.31,1037.93,328.309
448,1338.61,1037.93,328.309
449,1338.61,1037.93,328.309
450,1338.61,1037.93,328.309
451,1338.61,1037.93,328.309
452,1338.61,1037.93,328.309
453,1338.61,1037.93,328.309
454,1239.62,1037.93,328.309
455,1239.62,1037.93,328.309
456,1239.62,1037.93,328.309
457,1239.62,1037.93,328.309
458,1323.35,1037.93,328.309
459,1323.35,1037.93,328.309
460,1323.35,1037.93,328.309
461,1323.35,1037.93,328.309
462,1249.02,1037.93,328.309
463,1249.02,1037.93,328.309
464,1324.33,1037.93,328.309
465,1207.93,1037.93,328.309
466,1241.8,1037.93,328.309
467,1241.8,1037.93,328.309
468,1241.8,1037.93,328.309
469,1241.8,1037.93,328.309
470,1351.72,1037.93,328.309
471,1351.72,1037.93,328.309
472,1351.72,1037.93,328.309
473,1351.72,1037.93,328.309
474,1351.72,1037.93,328.309
475,1351.72,1037.93,328.309
476,1351.72,1037.93,328.309
477,1351.72,1037.93,328.309
478,1351.72,1037.93,328.309
479,1351.72,1037.93,328.309
480,1351.72,1037.93,328.309
481,1351.72,1037.93,325.026
482,1351.72,1037.93,325.026
483,1284.65,1037.93,325.026
484,1284.65,1037.93,325.026
485,1362.29,1037.93,325.026
486,1312.54,1037.93,325.026
487,1312.54,1037.93,325.026
488,1312.54,1037.93,325.026
489,1312.54,1037.93,325.026
490,1312.54,1037.93,325.026
491,1312.54,1037.93,325.026
492,1605.24,1037.93,325.026
493,1605.24,1037.93,325.026
494,1605.24,1037.93,325.026
495,1605.24,1037.93,325.026
496,1605.24,1037.93,325.026
497,1605.24,1037.93,325.026
498,1605.24,1037.93,325.026
499,1601.76,1037.93,325.026
500,1601.76,1037.93,325.026
501,1601.76,1037.93,325.026
502,1601.76,1037.93,325.026
503,1318.34,1037.93,325.026
504,1318.34,1037.93,325.026
505,1318.34,1037.93,325.026
506,1318.34,1037.93,325.026
507,1318.34,1037.93,325.026
508,1318.34,1037.93,325.026
509,1318.34,1037.93,325.026
510,1318.34,1037.93,325.026
511,1318.34,1037.93,325.026
512,1318.34,1037.93,325.026
513,1318.34,1037.93,325.026
514,1318.34,1037.93,325.026
515,1318.34,1037.93,325.026
516,1318.34,1037.93,325.026
517,1318.34,1037.93,325.026
518,1318.34,1037.93,325.026
519,1318.34,1037.93,325.026
520,1318.34,1037.93,325.026
521,1318.34,1037.93,325.026
522,1173.17,1037.93,325.026
523,1173.17,1037.93,325.026
524,1166.3,1037.93,325.026
525,1133.42,1037.93,325.026
526,1133.42,1037.93,325.026
527,1133.42,1037.93,325.026
528,1134.75,1037.93,325.026
529,1159.61,1037.93,325.026
530,1159.61,1037.93,325.026
531,1159.61,1037.93,325.026
532,1205.08,1037.93,325.026
533,1205.08,1037.93,325.026
534,1205.08,1037.93,325.026
535,1205.08,1037.93,325.026
536,1205.08,1037.93,325.026
537,1226.27,1037.93,325.026
538,1180.81,1037.93,325.026
539,1180.81,1037.93,325.026
540,1180.81,1037.93,325.026
541,1189.01,1037.93,325.026
542,1189.01,1037.93,325.026
543,1189.01,1037.93,325.026
544,1189.01,1037.93,325.026
545,1189.01,1037.93,325.026
546,1189.01,1037.93,325.026
547,1189.01,1037.93,325.026
548,1183.83,1037.93,325.026
549,1183.83,1037.93,325.026
550,1183.83,1037.93,325.026
551,1183.83,1037.93,325.026
552,1183.83,1037.93,325.026
553,1247.68,1037.93,325.026
554,1247.68,1037.93,325.026
555,1247.68,1037.93,325.026
556,1201,1037.93,325.026
557,1201,1037.93,325.026
558,1505.07,1037.93,325.026
559,1505.07,1037.93,325.026
560,1505.07,1037.93,325.026
561,1505.07,1037.93,321.776
562,1505.07,1037.93,321.776
563,1505.07,1037.93,321.776
564,1505.07,1037.93,321.776
565,1505.07,1037.93,321.776
566,1505.07,1037.93,321.776
567,1505.07,1037.93,321.776
568,1486.63,1037.93,321.776
569,1486.63,1037.93,321.776
570,1486.63,1037.93,321.776
571,1486.63,1037.93,321.776
572,1629.11,1037.93,321.776
573,1629.11,1037.93,321.776
574,1629.11,1037.93,321.776
575,1368.43,1037.93,321.776
576,1368.43,1037.93,321.776
577,1718.67,1037.93,321.776
578,1372.8,1037.93,321.776
579,1372.8,1037.93,321.776
580,1372.8,1037.93,321.776
581,1335.29,1037.93,321.776
582,1335.29,1037.93,321.776
583,1335.29,1037.93,321.776
584,1335.29,1037.93,321.776
585,1335.29,1037.93,321.776
586,1335.29,1037.93,321.776
587,1335.29,1037.93,321.776
588,1335.29,1037.93,321.776
589,1433.72,1037.93,321.776
590,1425.39,1037.93,321.776
591,1425.39,1037.93,321.776
592,1425.39,1037.93,321.776
593,1425.39,1037.93,321.776
594,1320.96,1037.93,321.776
595,1320.96,1037.93,321.776
596,1307.12,1037.93,321.776
597,1307.12,1037.93,321.776
598,1307.12,1037.93,321.776
599,1307.12,1037.93,321.776
600,1307.12,1037.93,321.776
601,1307.12,1037.93,321.776
602,1692.03,1037.93,321.776
603,1692.03,1037.93,321.776
604,1578.15,1037.93,321.776
605,1578.15,1037.93,321.776
606,1578.15,1037.93,321.776
607,1578.15,1037.93,321.776
608,1578.15,1037.93,321.776
609,1578.15,1037.93,321.776
610,1578.15,1037.93,321.776
611,1578.15,1037.93,321.776
612,1578.15,1037.93,321.776
613,1216.08,1037.93,321.776
614,1216.08,1037.93,321.776
615,1438.2,1037.93,321.776
616,1438.2,1037.93,321.776
617,1438.2,1037.93,321.776
618,1427.14,1037.93,321.776
619,1427.14,1037.93,321.776
620,1427.14,1037.93,321.776
621,1427.14,1037.93,321.776
622,1427.14,1037.93,321.776
623,1427.14,1037.93,321.776
624,1427.14,1037.93,321.776
625,1427.14,1037.93,321.776
626,1427.14,1037.93,321.776
627,1427.14,1037.93,321.776
628,1427.14,1037.93,321.776
629,1427.14,1037.93,321.776
630,1427.14,1037.93,321.776
631,1427.14,1037.93,321.776
632,1663.34,1037.93,321.776
633,1663.34,1037.93,321.776
634,1663.34,1037.93,321.776
635,1663.34,1037.93,321.776
636,1619.81,1037.93,321.776
637,1619.81,1037.93,321.776
638,1619.81,1037.93,321.776
639,1619.81,1037.93,321.776
640,1619.81,1037.93,321.776
641,1619.81,1037.93,318.558
642,1741.06,1037.93,318.558
643,1741.06,1037.93,318.558
644,1741.06,1037.93,318.558
645,1729.99,1037.93,318.558
646,1729.99,1037.93,318.558
647,1729.99,1037.93,318.558
648,1729.99,1037.93,318.558
649,1729.99,1037.93,318.558
650,1722.96,1037.93,318.558
651,1722.96,1037.93,318.558
652,1538.29,1037.93,318.558
653,1538.29,1037.93,318.558
654,1171.75,1037.93,318.558
655,1171.75,1037.93,318.558
656,1171.75,1037.93,318.558
657,1171.75,1037.93,318.558
658,1171.75,1037.93,318.558
659,1171.75,1037.93,318.558
660,1171.75,1037.93,318.558
661,1171.75,1037.93,318.558
662,1171.75,1037.93,318.558
663,1247.02,1037.93,318.558
664,1247.02,1037.93,318.558
665,1247.02,1037.93,318.558
666,1247.02,1037.93,318.558
667,1247.02,1037.93,318.558
668,1247.02,1037.93,318.558
669,1247.02,1037.93,318.558
670,1247.02,1037.93,318.558
671,1247.02,1037.93,318.558
672,1247.02,1037.93,318.558
673,1247.02,1037.93,318.558
674,1247.02,1037.93,318.558
675,1247.02,1037.93,318.558
676,1247.02,1037.93,318.558
677,1247.02,1037.93,318.558
678,1247.02,1037.93,318.558
679,1247.02,1037.93,318.558
680,1247.02,1037.93,318.558
681,1247.02,1037.93,318.558
682,1247.02,1037.93,318.558
683,1247.02,1037.93,318.558
684,1247.02,1037.93,318.558
685,1247.02,1037.93,318.558
686,1140.25,1037.93,318.558
687,1140.25,1037.93,318.558
688,1140.25,1037.93,318.558
689,1140.25,1037.93,318.558
690,1140.25,1037.93,318.558
691,1140.25,1037.93,318.558
692,1140.25,1037.93,318.558
693,1140.25,1037.93,318.558
694,1140.25,1037.93,318.558
695,1140.25,1037.93,318.558
696,1140.25,1037.93,318.558
697,1140.25,1037.93,318.558
698,1140.25,1037.93,318.558
699,1140.25,1037.93,318.558
700,1140.25,1037.93,318.558
701,1140.25,1037.93,318.558
702,1645.34,1037.93,318.558
703,1645.34,1037.93,318.558
704,1515.9,1037.93,318.558
705,1515.9,1037.93,318.558
706,1515.9,1037.93,318.558
707,1515.9,1037.93,318.558
708,1515.9,1037.93,318.558
709,1492.34,1037.93,318.558
710,1492.34,1037.93,318.558
711,1492.34,1037.93,318.558
712,1492.34,1037.93,318.558
713,1492.34,1037.93,318.558
714,1492.34,1037.93,318.558
715,1492.34,1037.93,318.558
716,1492.34,1037.93,318.558
717,1492.34,1037.93,318.558
718,1492.34,1037.93,318.558
719,1489.22,1037.93,318.558
720,1489.22,1037.93,318.558
721,1489.22,1037.93,315.373
722,1489.22,1037.93,315.373
723,1489.22,1037.93,315.373
724,1496.24,1037.93,315.373
725,1496.24,1037.93,315.373
726,1513.17,1037.93,315.373
727,1513.17,1037.93,315.373
728,1513.17,1037.93,315.373
729,1513.17,1037.93,315.373
730,1513.17,1037.93,315.373
731,1513.17,1037.93,315.373
732,1513.17,1037.93,315.373
733,1513.17,1037.93,315.373
734,1513.17,1037.93,315.373
735,1130.5,1037.93,315.373
736,1130.5,1037.93,315.373
737,1246.61,1037.93,315.373
738,1246.61,1037.93,315.373
739,1716.09,1037.93,315.373
740,1575.47,1037.93,315.373
741,1575.47,1037.93,315.373
742,1575.47,1037.93,315.373
743,1575.47,1037.93,315.373
744,1243.71,1037.93,315.373
745,1243.71,1037.93,315.373
746,1243.71,1037.93,315.373
747,1243.71,1037.93,315.373
748,1168.44,1037.93,315.373
749,1168.44,1037.93,315.373
750,1147.82,1037.93,315.373
751,1147.82,1037.93,315.373
752,1147.82,1037.93,315.373
753,1147.82,1037.93,315.373
754,1194.93,1037.93,315.373
755,1194.93,1037.93,315.373
756,1148.18,1037.93,315.373
757,1148.18,1037.93,315.373
758,1148.18,1037.93,315.373
759,1148.18,1037.93,315.373
760,1148.18,1037.93,315.373
761,1148.18,1037.93,315.373
762,1148.18,1037.93,315.373
763,1148.18,1037.93,315.373
764,1148.18,1037.93,315.373
765,1148.18,1037.93,315.373
766,1148.18,1037.93,315.373
767,1148.18,1037.93,315.373
768,1148.18,1037.93,315.373
769,1148.18,1037.93,315.373
770,1148.18,1037.93,315.373
771,1148.18,1037.93,315.373
772,1148.18,1037.93,315.373
773,1131.01,1037.93,315.373
774,1218.13,1037.93,315.373
775,1218.13,1037.93,315.373
776,1218.13,1037.93,315.373
777,1218.13,1037.93,315.373
778,1218.13,1037.93,315.373
779,1206.9,1037.93,315.373
780,1181.6,1037.93,315.373
781,1181.6,1037.93,315.373
782,1181.6,1037.93,315.373
783,1181.6,1037.93,315.373
784,1181.6,1037.93,315.373
785,1181.6,1037.93,315.373
786,1181.6,1037.93,315.373
787,1181.6,1037.93,315.373
788,1181.6,1037.93,315.373
789,1181.6,1037.93,315.373
790,1181.6,1037.93,315.373
791,1181.6,1037.93,315.373
792,1181.6,1037.93,315.373
793,1181.6,1037.93,315.373
794,1123.24,1037.93,315.373
795,1123.24,1037.93,315.373
796,1123.24,1037.93,315.373
797,1123.24,1037.93,315.373
798,1123.24,1037.93,315.373
799,1123.24,1037.93,315.373
800,1123.24,1037.93,315.373
801,1123.24,1037.93,312.219
802,1123.24,1037.93,312.219
803,1123.24,1037.93,312.219
804,1123.24,1037.93,312.219
805,1196.86,1037.93,312.219
806,1193.26,1037.93,312.219
807,1193.26,1037.93,312.219
808,1193.26,1037.93,312.219
809,1177.49,1037.93,312.219
810,1177.49,1037.93,312.219
811,1264.64,1037.93,312.219
812,1264.64,1037.93,312.219
813,1250.44,1037.93,312.219
814,1250.44,1037.93,312.219
815,1250.44,1037.93,312.219
816,1250.44,1037.93,312.219
817,1250.44,1037.93,312.219
818,1250.44,1037.93,312.219
819,1773.28,1037.93,312.219
820,1722.93,1037.93,312.219
821,1722.93,1037.93,312.219
822,1722.93,1037.93,312.219
823,1722.93,1037.93,312.219
824,1722.93,1037.93,312.219
825,1466.4,1037.93,312.219
826,1466.4,1037.93,312.219
827,990.349,990.349,312.219
828,990.349,990.349,312.219
829,990.349,990.349,312.219
830,990.349,990.349,312.219
831,990.349,990.349,312.219
832,1052.81,990.349,312.219
833,1052.81,990.349,312.219
834,1052.81,990.349,312.219
835,1052.81,990.349,312.219
836,1052.81,990.349,312.219
837,1052.81,990.349,312.219
838,1052.81,990.349,312.219
839,1052.81,990.349,312.219
840,1052.81,990.349,312.219
841,1052.81,990.349,312.219
842,1052.81,990.349,312.219
843,1051.08,990.349,312.219
844,1051.08,990.349,312.219
845,1051.08,990.349,312.219
846,1206.85,990.349,312.219
847,1206.85,990.349,312.219
848,1164.59,990.349,312.219
849,1206.85,990.349,312.219
850,1206.85,990.349,312.219
851,1206.85,990.349,312.219
852,1202.53,990.349,312.219
853,1202.53,990.349,312.219
854,1202.53,990.349,312.219
855,1177.16,990.349,312.219
856,1177.16,990.349,312.219
857,1140.8,990.349,312.219
858,1140.8,990.349,312.219
859,1140.8,990.349,312.219
860,1140.8,990.349,312.219
861,1090.64,990.349,312.219
862,1090.64,990.349,312.219
863,1090.64,990.349,312.219
864,1090.64,990.349,312.219
865,1090.64,990.349,312.219
866,1090.64,990.349,312.219
867,1090.64,990.349,312.219
868,1090.64,990.349,312.219
869,1120.38,990.349,312.219
870,1120.38,990.349,312.219
871,1120.38,990.349,312.219
872,1723.34,990.349,312.219
873,1735.99,990.349,312.219
874,1735.99,990.349,312.219
875,1735.99,990.349,312.219
876,1735.99,990.349,312.219
877,1759.31,990.349,312.219
878,1759.31,990.349,312.219
879,1706.29,990.349,312.219
880,1706.29,990.349,312.219
881,1706.29,990.349,309.097
882,1706.29,990.349,309.097
883,1706.29,990.349,309.097
884,1706.29,990.349,309.097
885,1702.07,990.349,309.097
886,1702.07,990.349,309.097
887,1702.07,990.349,309.097
888,1476.27,990.349,309.097
889,1476.27,990.349,309.097
890,1476.27,990.349,309.097
891,1462.47,990.349,309.097
892,1462.47,990.349,309.097
893,1462.47,990.349,309.097
894,1462.47,990.349,309.097
895,1462.47,990.349,309.097
896,1462.47,990.349,309.097
897,1462.47,990.349,309.097
898,1462.47,990.349,309.097
899,1462.47,990.349,309.097
